DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,2012-2013 OVERALL GRADE,2012-2013 OVERALL SCORE,2012-13 OVERALL PERCENTILE,2012-2013 PROGRESS CATEGORY SCORE,2012-2013 PROGRESS GRADE,2012-2013 PERFORMANCE CATEGORY SCORE,"2012-2013
PERFORMANCE GRADE",2012-2013 ENVIRONMENT CATEGORY SCORE,2012-2013 ENVIRONMENT GRADE,2012-2013 COLLEGE AND CAREER READINESS SCORE,2012-2013 COLLEGE AND CAREER READINESS GRADE,2012-2013 ADDITIONAL CREDIT,2011-12 PROGRESS REPORT GRADE,2010-11 PROGRESS REPORT GRADE,2009-10 PROGRESS REPORT GRADE
18K276,18,P.S. 276 Louis Marshall,Yasmine Fidelia,EMS,Elementary,D,33.3,6.2,16.4,D,8.2,C,6.1,B,0,0,2.6,B,B,C
03M256,3,M.S. 256 Academic & Athletic Excellence,Jeffrey S. Perl,EMS,Middle,D,33.7,6.5,17.1,C,6.2,D,5.5,D,0,0,4.8,B,B,C
12X428,12,Learning To Work Yabc At Monroe Academy,Carmel Belizaire,YABC,YABC,D,39.2,0,9.4,D,7.9,B,11.7,A,3.7,C,6.5,B,B,C
15K497,15,School for International Studies,Jillian Juman,EMS,Middle,D,31.3,3.9,17.9,C,6.4,D,2.9,F,0,0,4.1,B,C,A
07X500,7,Hostos-Lincoln Academy of Science,Nicholas Paarlberg,EMS,Middle,D,33.7,6.5,13.6,D,10.9,C,5.7,D,0,0,3.4,B,C,A
09X263,9,Validus Preparatory Academy: An Expeditionary Learning School,Javier Fortiche Ocampo,HS,High School,D,44,7.9,20.6,C,7.9,C,8.9,C,3.5,C,3.1,B,C,A
16K005,16,P.S. 005 Dr. Ronald Mcnair,Lena Gates,EMS,Elementary,D,33.7,6.7,20.1,C,8.9,C,2.5,D,0,0,2.2,B,C,B
09X325,9,Urban Science Academy,Patrick Kelly,EMS,Middle,D,35.2,8,17.6,C,7,D,7.2,C,0,0,3.4,B,C,B
24Q485,24,Grover Cleveland High School,Denise Vittor,HS,High School,D,44.2,8.4,20.5,C,7.1,D,8.5,C,3.8,C,4.3,B,C,B
28Q054,28,P.S. 054 Hillside,Anita Prashad,EMS,Elementary,D,32.2,5.3,16.5,D,9,C,4.6,C,0,0,2.1,B,C,C
16K025,16,P.S. 025 Eubie Blake School,Anita Coley,EMS,Elementary,D,35.3,8,19.5,C,10.4,C,2.5,D,0,0,2.9,B,C,C
29Q116,29,PS/IS 116 William C. Hughley,Debra Farrow,EMS,K-8,D,37.1,6.1,18.2,C,7.4,D,8.5,B,0,0,3,B,C,C
29Q270,29,The Gordon Parks School,Chayvonne Harper,EMS,K-8,D,38.3,7.3,16.4,D,11.3,C,6.3,C,0,0,4.3,B,C,C
16K028,16,P.S. 028 The Warren Prep Academy,Sadie Silver,EMS,Elementary,D,31.5,4.4,16.4,D,8.7,C,4.6,C,0,0,1.8,B,D,B
17K533,17,School for Democracy and Leadership,James Olearchik,EMS,Middle,D,33.1,5.6,16.4,D,8.9,C,5.3,D,0,0,2.5,B,D,C
19K213,19,P.S. 213 New Lots,Stanley Moise,EMS,Elementary,D,33.6,6.6,21.8,C,7.4,C,2.2,D,0,0,2.1,B,D,C
03M208,3,P.S. 208 Alain L. Locke,Susan M. Green,EMS,Elementary,D,36.1,9.2,20,C,7.3,C,5.2,C,0,0,3.6,B,D,C
09X449,9,GRANT AVENUE ELEMENTARY SCHOOL,Kristin Erat,EMS,Elementary,D,30,3.3,8.5,F,9.2,C,10.9,A,0,0,1.4,B,,
09X126,9,P.S. 126 Dr Marjorie H Dunbar,Nadine Kee-Foster,EMS,Elementary,D,35.9,8.7,25.2,C,5.8,D,1.4,D,0,0,3.5,C,A,B
11X076,11,P.S. 076 The Bennington School,Louise Sedotto,EMS,Elementary,D,32.9,5.9,18.8,D,6.9,D,5.1,C,0,0,2,C,B,A
17K353,17,Elijah Stroud Middle School,Tricia Delauney,EMS,Middle,D,34.9,7.9,13,D,8.9,C,10.7,B,0,0,2.3,C,B,A
11X103,11,P.S. 103 Hector Fontanez,Farid Reyes,EMS,Elementary,D,33.9,6.9,20.8,C,5.4,D,5.6,C,0,0,2.1,C,B,B
08X146,8,P.S. 146 Edward Collins,Janet-Ann Sanderson,EMS,Elementary,D,30,3.3,15,F,6.9,D,6.1,B,0,0,2,C,B,C
14K586,14,Lyons Community School,Taeko Onishi,EMS,Middle,D,30.7,3.4,11.5,D,7.8,C,7.7,C,0,0,3.7,C,B,C
24Q088,24,P.S. 088 Seneca,David Bishop,EMS,Elementary,D,31.1,3.9,20.3,C,7.4,C,1.3,F,0,0,2.1,C,B,C
09X055,9,P.S. 055 Benjamin Franklin,Luis Torres,EMS,Elementary,D,31.5,4.4,19.9,C,3.2,F,5.7,C,0,0,2.6,C,B,C
27Q155,27,P.S. 155,Gregory Jacobs,EMS,Elementary,D,31.6,4.6,15.5,D,8.6,C,6,B,0,0,1.5,C,B,C
31R045,31,P.S. 045 John Tyler,Christine Chavez,EMS,Elementary,D,35.1,7.9,18.2,D,11.4,B,3.7,C,0,0,1.8,C,B,C
08X282,8,Women's Academy of Excellence,Arnette Crocker,HS,High School,D,43.1,7.3,19.6,C,13.6,B,1,F,6.3,B,2.6,C,B,C
23K493,23,Brooklyn Collegiate: A College Board School,Amote Sias,HS,High School,D,45.1,9.2,19.2,D,9.4,C,8.2,C,5.5,B,2.8,C,B,C
08X519,8,"Felisa Rincon de Gautier Institute for Law and Public Policy, The",Ms. Grismaldy Laboy-Wilson,HS,High School,D,46.4,10.6,19.4,C,8.2,C,11.7,A,2.9,D,4.2,C,B,C
17K382,17,Academy for College Preparation and Career Explo,Doris Unger,EMS,Middle,D,36.1,8.7,14.1,D,8.9,C,8.3,C,0,0,4.8,C,B,D
84K740,84,Brooklyn Scholars Charter School,Desiree Kirton,EMS,K-8,D,35.8,4.9,16.4,D,9.2,C,8.9,B,0,0,1.2,C,B,
30Q234,30,P.S. 234,Thea Pallos,EMS,Elementary,D,36.3,9.3,15.5,D,9.5,C,9.4,A,0,0,1.9,C,C,A
13K575,13,Bedford Stuyvesant Preparatory High School,Darryl Rascoe,HST,High School Transfer,D,41.4,0,17.1,D,4.5,C,13.9,A,3.7,B,2.2,C,C,B
32K556,32,Bushwick Leaders High School for Academic Excellence,Catherine Reilly,HS,High School,D,45.7,9.5,19,D,9.6,C,9.1,C,2.7,D,5.3,C,C,B
12X684,12,Wings Academy,Wayne Cox,HS,High School,D,46.3,10.3,20.4,C,9.5,C,8.4,C,3.7,C,4.2,C,C,B
27Q480,27,John Adams High School,Daniel Scanlon,HS,High School,D,46.3,10.3,22.3,C,8,C,7.3,C,4.4,C,4.3,C,C,B
12X195,12,P.S. 195,Andrew Kavanagh,EMS,Elementary,D,31.8,4.8,22.3,C,5.4,D,1.4,D,0,0,2.7,C,C,C
29Q259,29,Pathways College Preparatory School: A College B,Kimberly Mitchell,EMS,Middle,D,31.9,4.5,7.3,F,12,B,9.7,B,0,0,2.9,C,C,C
27Q226,27,J.H.S. 226 Virgil I. Grissom,Rushell White,EMS,Middle,D,33.7,6.5,16.5,C,10.1,C,4.5,D,0,0,2.6,C,C,C
11X021,11,P.S. 021 Philip H. Sheridan,Joyce Coleman,EMS,Elementary,D,34.4,7.1,20.3,C,7.8,C,4.4,C,0,0,1.8,C,C,C
17K061,17,M.S. 061 Dr. Gladstone H. Atwell,Sandra Taylor,EMS,Middle,D,34.4,7.3,16.5,C,9.7,C,5.6,D,0,0,2.6,C,C,C
20K179,20,P.S. 179 Kensington,Bernadette Amato,EMS,Elementary,D,34.5,7.2,22.2,C,4.6,F,2.8,C,0,0,4.9,C,C,C
32K347,32,I.S. 347 School of Humanities,John Barbella,EMS,Middle,D,35.6,8.4,16.1,D,9.8,C,6.9,C,0,0,2.8,C,C,C
30Q450,30,Long Island City High School,Vivian Selenikas,HS,High School,D,46.3,10.3,21.2,C,8.8,C,7.4,C,5,C,3.9,C,C,C
08X530,8,Banana Kelly High School,Charlette Pope,HS,High School,D,41.5,6,20.5,C,7.3,D,7,D,3.2,D,3.5,C,C,D
01M292,1,Henry Street School for International Studies,Christine Loughlin,HS,High School,D,42.3,7.1,18.2,D,7.9,C,10,B,2.8,D,3.4,C,C,D
06M468,6,High School for Health Careers and Sciences,Javier Trejo,HS,High School,D,44.1,8.1,15.6,D,8.7,C,10.5,B,4,C,5.3,C,D,B
27Q475,27,Richmond Hill High School,Wayne Anderson,HS,High School,D,40.4,5.4,19.2,D,7,D,6.5,D,3.9,C,3.7,C,D,C
26Q435,26,Martin Van Buren High School,Sam Sochet,HS,High School,D,41.6,6.2,20.4,C,7.2,D,5.6,D,4.8,C,3.6,C,D,C
15K464,15,Park Slope Collegiate,Jill Bloomberg,HS,High School,D,44,7.9,17.3,D,5.9,F,9.1,C,6.2,B,5.4,C,D,C
08X507,8,Stevenson Yabc,Gladys De La Cruz,YABC,YABC,D,35.8,0,14.5,C,1.2,D,14.1,A,1.3,D,4.7,C,D,F
32K377,32,P.S. 377 Alejandrina B. De Gautier,Dominic Zagami,EMS,K-8,D,33.3,3.1,16.8,D,8.5,C,5,C,0,0,3,C,F,B
11X370,11,School of Diplomacy,Sean Licata,EMS,Middle,D,32.7,5.3,16.7,C,8.9,C,4.1,F,0,0,3,C,F,C
84K797,84,New Hope Academy Charter School,Keishea Allen,EMS,Elementary,D,30.2,3.4,11.1,F,8.6,C,10.2,A,0,0,0.2,C,,
84K734,84,The Ethical Community Charter School (TECCS),Annette Keane,EMS,Elementary,D,36.3,9.5,21.6,C,6.9,D,6.2,B,0,0,1.6,C,,
01M458,1,Forsyth Satellite Academy,Ingrid Roberts Haynes,HST,High School Transfer,D,45.5,0,27,B,1.9,D,7.4,D,2.7,C,6.5,C,,
09X073,9,P.S. 073 Bronx,Vivian Bueno,EMS,Elementary,D,31.5,4.4,24.9,C,3.2,F,0.7,F,0,0,2.7,D,A,B
13K270,13,P.S. 270 Johann DeKalb,Mitra Lutchman,EMS,Elementary,D,31.9,4.9,20.3,C,8.5,C,0.9,F,0,0,2.1,D,C,A
05M200,5,P.S. 200- The James Mccune Smith School,Renee Y. Belton,EMS,Elementary,D,30.4,3.6,18.4,D,7.1,C,2.3,D,0,0,2.6,D,C,B
09X324,9,Bronx Early College Academy for Teaching & Learn,Yvette Rivera,EMS,Middle,D,37,9,18.1,C,8.5,C,7.3,C,0,0,3.1,D,C,B
03M415,3,Wadleigh Secondary School for the Performing & V,Tyee Chin,EMS,Middle,D,34,6.7,19,C,6.5,D,4.9,D,0,0,3.6,D,D,C
19K202,19,P.S. 202 Ernest S. Jenkyns,Machael Spencer Edwards,EMS,K-8,D,40,7.9,25.2,C,8.8,C,3.5,D,0,0,2.5,D,D,C
08X332,8,Holcombe L. Rucker School of Community Research,Sharif Rucker,HS,High School,D,41.2,5.7,15.9,D,9.8,C,9,C,2.8,D,3.7,D,D,C
19K659,19,Cypress Hills Collegiate Preparatory School,Amy Yager,HS,High School,D,44.7,8.7,19.5,C,7.1,D,8,C,5.1,C,5,D,D,F
19K639,19,Brooklyn Lab School,Renel Piton,HS,High School,D,45,8.9,24.8,C,6.5,D,6.5,D,2.6,D,4.6,D,,
12X480,12,Bronx Regional High School,Colin Thomas,HST,High School Transfer,D,43.4,0,23.9,C,2.2,C,9.7,C,2.4,C,5.2,F,C,B
05M133,5,P.S. 133 Fred R Moore,Patricia Balbuena,EMS,Elementary,D,35.4,8.2,21.4,C,6.3,D,5,C,0,0,2.7,F,C,C
23K522,23,Mott Hall IV,Thomas Mcbryde Jr,EMS,Middle,D,34.5,7.6,17.8,C,4.6,F,10.3,B,0,0,1.8,F,F,C
84K796,84,Lefferts Gardens Charter School,Wendy Ramos,EC,K-3,D,15.7,0,6.1,D,4.9,C,3.3,D,0,0,1.4,,,
84K785,84,Imagine Me Leadership Charter School,Bevon Thompson,EC,K-3,D,17.6,0,6.2,C,4.6,D,3.9,C,0,0,2.9,,,
12X479,12,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,Kizhaya A. Roberts,HS,High School,D,40.4,5.4,7.8,F,10.9,C,8.7,C,7.9,A,5.1,,,
02M399,2,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,Santiago Mayol,HS,High School,D,41.8,6.8,14.5,D,8.9,C,6.2,D,6.1,B,6.1,,,
84K731,84,Brooklyn Excelsior Charter,Tom Demarco,EMS,K-8,F,21.9,0.6,6,F,9.1,C,4.6,C,0,0,2.2,B,B,A
08X371,8,Urban Institute of Mathematics,Jennifer Joynt,EMS,Middle,F,28.5,2.3,7.1,F,8.2,C,8.9,B,0,0,4.2,B,B,B
08X367,8,"Archimedes Academy for Math, Science and Technol",Miriam Lazar,EMS,Middle,F,28.7,2.5,11.1,D,10.5,C,3.8,F,0,0,3.3,B,B,C
32K145,32,P.S. 145 Andrew Jackson,Lucia Perez Medina,EMS,Elementary,F,22.2,0.5,10.6,F,8.3,C,1.9,D,0,0,1.4,B,C,B
17K012,17,P.S. 012,Nyree Dixon,EMS,Elementary,F,26.6,1.6,13.8,F,7.7,C,3.3,C,0,0,1.8,B,C,B
07X551,7,Bronx Academy of Letters,Jeffrey Garrett,EMS,Middle,F,26.9,2,9.1,F,6.1,D,6.6,C,0,0,5.1,B,C,B
06M325,6,P.S. 325,Gary H. Cruz,EMS,Elementary,F,27.8,2,14.7,F,7.5,C,2.1,D,0,0,3.5,B,C,C
05M194,5,P.S. 194 Countee Cullen,Josephine Bazan,EMS,Elementary,F,28.2,2.1,23.2,C,0.3,F,1,F,0,0,3.7,B,D,C
06M368,6,Hamilton Heights School,Nicky Kram Rosen,EMS,Elementary,F,23.2,0.8,14.7,F,6.3,D,1.2,F,0,0,1,C,A,C
05M499,5,Frederick Douglass Academy,Joseph Gates,EMS,Middle,F,25.9,0.8,12.9,D,3.4,F,7.2,C,0,0,2.4,C,B,C
12X212,12,P.S. 212,Donna Pickell Ridley,EMS,K-8,F,30.6,1.8,18.4,C,4.4,F,3.8,D,0,0,4,C,B,C
03M145,3,"P.S. 145, The Bloomingdale School",Ivelisse Alvarez,EMS,Elementary,F,28.6,2.3,17.3,D,5.6,D,2.7,C,0,0,3,C,C,B
06M152,6,P.S. 152 Dyckman Valley,Julia Pietri,EMS,Elementary,F,29.2,2.8,18.1,D,5.8,D,2.6,C,0,0,2.7,C,C,B
01M509,1,Marta Valle High School,Mimi Fortunato,HS,High School,F,31.8,2.2,14.8,D,4.6,F,4.4,F,4.6,C,3.4,C,C,B
32K564,32,Bushwick Community High School,Llermi Gonzalez,HST,High School Transfer,F,32.2,0,18.7,C,1.4,F,5.5,D,0.8,F,5.8,C,C,B
31R006,31,P.S. 6 Corporal Allan F. Kivlehan School,Cynthia Difolco,EMS,Elementary,F,29.2,2.6,18.2,D,5.6,D,3.8,C,0,0,1.6,C,C,C
09X070,9,P.S. 070 Max Schoenfeld,Kerry Castellano,EMS,Elementary,F,29.3,3,19.8,C,4.3,F,2.8,C,0,0,2.4,C,C,C
27Q260,27,Frederick Douglass Academy VI High School,Linda Alfred,HS,High School,F,31.2,1.9,15,D,7.1,D,3.4,F,4.3,C,1.4,C,C,C
14K610,14,Automotive High School,Caterina Lafergola,HS,High School,F,38.4,4.3,9.6,F,9.6,C,5.8,D,5.5,B,7.9,C,C,C
11X112,11,P.S. 112 Bronxwood,Susan Barnes,EMS,Elementary,F,16.1,0.2,6.7,F,1.2,F,6.2,B,0,0,2,C,D,A
03M415,3,Wadleigh Secondary School for the Performing & Visual Arts,Tyee Chin,HS,High School,F,32.9,2.7,9.1,F,6.7,D,7.2,C,5,C,4.9,C,D,B
10X504,10,Kennedy Yabc,Frank Parrino,YABC,YABC,F,33.5,0,13.3,D,4.5,C,7.2,D,2.9,C,5.6,C,D,B
05M670,5,Thurgood Marshall Academy for Learning and Socia,Sean Davenport,EMS,Middle,F,19.6,0.6,1.9,F,7.7,C,8.5,C,0,0,1.4,C,D,D
14K477,14,School for Legal Studies,Monica Ortiz,HS,High School,F,33.3,3,10,F,6.9,D,6,D,6,B,4.4,C,D,D
84K726,84,Fahari Academy Charter School,Dirk Tillotson,EMS,Middle,F,15.5,0.3,1.9,F,4.7,F,6.2,C,0,0,2.7,C,D,
84K746,84,Hebrew Language Academy Charter School,Laura Silver,EMS,Elementary,F,25,1.2,7.4,F,9.8,C,7.1,B,0,0,0.6,C,,
02M198,2,P.S. 198 Isador E. Ida Straus,Nancy Emerick,EMS,Elementary,F,26.3,1.5,19.4,D,3.7,F,1,F,0,0,2.2,D,C,B
04M409,4,Coalition School for Social Change,"Sullivan, John",HS,High School,F,38.6,4.6,16.3,D,5.7,F,8.9,C,3.7,C,4,D,C,C
84K359,84,The Uft Charter School,Michelle Bodden-White,EMS,K-8,F,27.9,1.2,16.9,D,5.4,F,3.3,D,0,0,2.3,D,C,D
19K583,19,Multicultural High School,Alexandra Hernandez,HS,High School,F,37.9,4.1,18.7,D,5.9,F,6.3,D,2,F,5,D,C,
13K113,13,M.S. 113 Ronald Edmonds Learning Center,Dawnique Daughtry,EMS,Middle,F,26.6,1.7,11.8,D,6,F,6.2,C,0,0,2.6,D,D,C
13K067,13,P.S. 067 Charles A. Dorsey,Temica Francis,EMS,Elementary,F,28.7,2.5,18.1,D,4.8,F,3.6,C,0,0,2.2,D,D,C
27Q400,27,August Martin High School,"Smith, Gillian",HS,High School,F,28.8,1.1,9.1,F,7.3,D,6.2,D,3.6,C,2.6,D,D,C
25Q460,25,Flushing High School,Magdalen Radovich,HS,High School,F,39,4.9,16.1,D,7.3,D,6.2,D,4.4,C,4.9,D,D,C
02M520,2,Murry Bergtraum High School for Business Careers,Lottie Almonte,HS,High School,F,26.6,0.5,9.6,F,7.4,C,2,F,4.6,C,3,D,D,D
24Q296,24,Pan American International High School,Minerva Zanca,HS,High School,F,34.7,3.3,16.4,D,2.9,F,9.1,C,2.4,D,3.9,D,D,
75K140,75,P.S. K140,Roderick Palton,D75,K-8,F,24.3,0,13.4,F,8,C,2.9,F,0,0,0,D,F,D
08X405,8,Herbert H. Lehman High School,R Lobianco,HS,High School,F,34.8,3.5,14,D,6.5,D,5.1,D,5.3,B,3.9,D,F,F
05M367,5,Academy for Social Action: A College Board School,Rhokeisha Ford,HS,High School,F,30,1.6,6.5,F,11.8,B,3,F,5.9,B,2.8,F,C,
10X440,10,DeWitt Clinton High School,Geraldine Ambrosio,HS,High School,F,32.3,2.4,13,F,6.2,D,5.2,D,5.1,C,2.8,F,F,C
16K455,16,Boys and Girls High School,Bernard Gassaway,HS,High School,F,35.8,3.8,15.1,D,4.4,F,10.8,B,2.1,F,3.4,F,F,C
14K322,14,Foundations Academy,Jimmy Molina,HS,High School,F,24.5,0.3,11.5,F,6.3,D,2.7,F,1.5,F,2.5,F,,
29Q356,29,Community Voices Middle School,Tamra Collins,EMS,Middle,F,26,1.4,11.5,D,6.1,D,6.8,C,0,0,1.6,,,
16K688,16,The Brooklyn Academy of Global Finance,Dannielle Darbee,HS,High School,F,28.3,0.8,9.1,F,8.1,C,7.5,C,0.8,F,2.7,,,
03M402,3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,Alexandra Rathmann-Noonan,HS,High School,F,29.8,1.4,18.2,D,2.4,F,3.3,F,2,F,3.8,,,
27Q262,27,Channel View School for Research,Patricia J. Tubridy,HS,High School,,,0,0,0,0,0,0,0,0,0,0,A,A,A
75K053,75,P.S. K053,Heather Leykam,D75,Middle,,,0,0,0,0,0,0,0,0,0,0,A,A,B
18K211,18,I.S. 211 John Wilson,Carolyn James,EMS,Middle,,,0,0,,0,,0,,0,0,0,A,A,B
15K015,15,P.S. 015 Patrick F. Daly,Peggy Wyns-Madison,EMS,Elementary,,,0,0,,0,,0,,0,0,0,A,B,A
21K288,21,P.S. 288 The Shirley Tanyhill,Joelene-Lynette Kinard,EMS,K-8,,,0,0,,0,,0,,0,0,0,A,B,A
21K090,21,P.S. 90 Edna Cohen School,Greta Hawkins,EMS,Elementary,,,0,0,,0,,0,,0,0,0,B,A,B
27Q106,27,P.S. 106,Marcella Sills,EMS,Elementary,,,0,0,,0,,0,,0,0,0,B,A,B
27Q317,27,WATERSIDE CHILDREN'S STUDIO SCHOOL,Dana Gerendasi,EMS,Elementary,,,0,0,,0,,0,,0,0,0,B,A,
21K329,21,P.S. 329 Surfside,Salema Marbury,EMS,Elementary,,,0,0,,0,,0,,0,0,0,B,B,C
27Q262,27,Channel View School for Research,Patricia J. Tubridy,EMS,Middle,,,0,0,,0,,0,,0,0,0,B,C,B
27Q105,27,P.S. 105 The Bay School,Laurie Shapiro,EMS,K-8,,,0,0,,0,,0,,0,0,0,B,C,C
02M347,2,The 47 American Sign Language & English Lower Sc,David Bowell,EMS,K-8,,,0,0,,0,,0,,0,0,0,C,A,B
21K188,21,P.S. 188 Michael E. Berdy,Frederick M. Tudda,EMS,Elementary,,,0,0,,0,,0,,0,0,0,C,A,C
11X142,11,MS 142 John Philip Sousa,Lajuan White,EMS,Middle,,,0,0,,0,,0,,0,0,0,C,C,C
19K166,19,J.H.S. 166 George Gershwin,Maria Ortega,EMS,Middle,,,0,0,,0,,0,,0,0,0,C,C,C
75M094,75,P.S. M094,Ronnie Shuster,D75,Elementary,,,0,0,0,0,0,0,0,0,0,0,C,D,C
10X397,10,English Language Learners and International Support Preparatory Academy (ELLIS),Norma Vega,HS,High School,,,0,0,0,0,0,0,0,0,0,0,C,,
27Q197,27,P.S. 197 The Ocean School,Christina Villavicencio,EMS,Elementary,,,0,0,,0,,0,,0,0,0,D,C,A
09X414,9,Jonathan Levin High School for Media and Communications,Nasib Hoxha,HS,High School,,,0,0,0,0,0,0,0,0,0,0,D,C,C
07X385,7,Performance School,Frank Hernandez,EMS,Elementary,,,0,0,,0,,0,,0,0,0,D,C,C
17K167,17,P.S. 167 The Parkway,Marc Mardy,EMS,Elementary,,,0,0,,0,,0,,0,0,0,D,C,C
19K174,19,P.S. 174 Dumont,Ingrid Mason,EMS,K-8,,,0,0,,0,,0,,0,0,0,D,C,C
04M013,4,J.H.S. 013 Jackie Robinson,Jacob Michelman,EMS,Middle,,,0,0,,0,,0,,0,0,0,D,C,C
04M045,4,M.S. 45/S.T.A.R.S. Prep Academy,Alexa Sorden,EMS,Middle,,,0,0,,0,,0,,0,0,0,D,C,C
07X203,7,M.S. 203,William Hewlett Jr,EMS,Middle,,,0,0,,0,,0,,0,0,0,D,C,C
29Q496,29,"Business, Computer Applications & Entrepreneurship High School",Lynne Callender,HS,High School,,,0,0,0,0,0,0,0,0,0,0,D,C,D
22K495,22,Sheepshead Bay High School,John Omahoney,HS,High School,,,0,0,0,0,0,0,0,0,0,0,D,D,C
09X064,9,P.S. 064 Pura Belpre,Tara Obrien,EMS,Elementary,,,0,0,,0,,0,,0,0,0,D,D,C
29Q494,29,"Law, Government and Community Service High School",Donna Delfyett White,HS,High School,,,0,0,0,0,0,0,0,0,0,0,D,D,D
23K634,23,General D. Chappie James Middle School of Scienc,Drew Goodman,EMS,Middle,,,0,0,,0,,0,,0,0,0,D,D,D
05M469,5,Choir Academy of Harlem,Dr. Melissa Vaughan,EMS,Middle,,,0,0,,0,,0,,0,0,0,F,B,C
05M469,5,Choir Academy of Harlem,Dr. Melissa Vaughan,HS,High School,,,0,0,0,0,0,0,0,0,0,0,F,C,B
09X230,9,P.S. 230 Dr Roland N. Patterson,Rowena Penn,EMS,Elementary,,,0,0,,0,,0,,0,0,0,F,C,C
23K073,23,P.S. 073 Thomas S. Boyland,Kenya Stowe,EMS,K-8,,,0,0,,0,,0,,0,0,0,F,C,C
12X050,12,P.S. 050 Clara Barton,Kimberly Nohavicka,EMS,Elementary,,,0,0,,0,,0,,0,0,0,F,C,D
19K302,19,J.H.S. 302 Rafael Cordero,Lisa Linder,EMS,Middle,,,0,0,,0,,0,,0,0,0,F,C,D
05M367,5,Academy for Social Action: A College Board Schoo,Rhokeisha Ford,EMS,Middle,,,0,0,,0,,0,,0,0,0,F,D,B
05M685,5,Bread & Roses Integrated Arts High School,Rodney Lofton,HS,High School,,,0,0,0,0,0,0,0,0,0,0,F,D,D
13K509,13,Freedom Academy High School,Alyson Forde,HS,High School,,,0,0,0,0,0,0,0,0,0,0,F,F,B
02M625,2,High School of Graphic Communication Arts,Brendan Lyons,HS,High School,,,0,0,0,0,0,0,0,0,0,0,F,F,D
08X295,8,Gateway School for Environmental Research and Technology,Clifford Siegel,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,D,B
31R014,31,P.S. 014 Cornelius Vanderbilt,Nancy Hargett,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,D,C
11X270,11,Academy for Scholarship and Entrepreneurship: A,Zenobia White,EMS,Middle,,,0,0,,0,,0,,0,0,0,,D,C
13K103,13,Satellite Three,Beatrice Thompson,EMS,Middle,,,0,0,,0,,0,,0,0,0,,D,C
17K587,17,Middle School for the Arts,Daniqua Brooks,EMS,Middle,,,0,0,,0,,0,,0,0,0,,D,C
13K336,13,Academy of Business and Community Development,Simone A. Mcintosh,EMS,Middle,,,0,0,,0,,0,,0,0,0,,D,D
02M429,2,Legacy School for Integrated Studies,Arleen Liquori,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
02M460,2,Washington Irving High School,Sarah Hernandez,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
03M283,3,Manhattan Theatre Lab High School,Lisa Ostrom,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
07X655,7,Samuel Gompers Career and Technical Education High School,Joyce Mills Kittrell,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
08X650,8,Jane Addams High School for Academic Careers,"Dibartolomeo, Joel",HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
17K544,17,International Arts Business School,Angelo Marra,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,C
17K022,17,P.S. 022,Carlen Padmore-Gateau,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,F,C
11X322,11,Aspire Preparatory Middle School,Steven Cobb,EMS,Middle,,,0,0,,0,,0,,0,0,0,,F,C
32K296,32,J.H.S. 296 The Halsey School,Diana Devito,EMS,Middle,,,0,0,,0,,0,,0,0,0,,F,C
10X660,10,Grace Dodge Career and Technical Education High School,Frank Giaimo,HS,High School,,,0,0,0,0,0,0,0,0,0,0,,F,D
14K019,14,P.S. 019 Roberto Clemente,Angela Olden Camiolo,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,F,D
23K631,23,General D. Chappie James Elementary School of Sc,Karen Valbrun Cohen,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,F,D
27Q215,27,P.S. 215 Lucretia Mott,Susan Rippe Hofmann,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,F,D
23K493,23,Brooklyn Collegiate: A College Board School,Amote Sias,EMS,Middle,,,0,0,,0,,0,,0,0,0,,F,D
16K393,16,Frederick Douglass Academy IV Secondary School,Elvin Crespo,EMS,Middle,,,0,0,,0,,0,,0,0,0,,F,F
12X102,12,P.S. 102 Joseph O. Loretan,Tanyua Trezevantte,EMS,Elementary,,,0,0,,0,,0,,0,0,0,,,C
09X517,9,Frederick Douglass Academy III Secondary School,Rahesha Amon,EMS,Middle,,,0,0,,0,,0,,0,0,0,,,C
12X245,12,New Day Academy,Mara Ganeles,EMS,Middle,,,0,0,,0,,0,,0,0,0,,,C
15K462,15,Secondary School for Law,Oneatha Swinton,EMS,Middle,,,0,0,,0,,0,,0,0,0,,,C
15K463,15,Secondary School for Journalism,Jodi Radwell,EMS,Middle,,,0,0,,0,,0,,0,0,0,,,C
15K592,15,Khalil Gibran International Academy,Winston Hamann,EMS,Middle,,,0,0,,0,,0,,0,0,0,,,C
