ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Community School Sup Name,Cluster Name,Cluster Location Code,Cluster Leader Name,Cluster Leader Title,Cluster Leader Phone,Network Location Code,Network Name,Network Leader,Network Leader Phone,SATIF Code,SATIF Superintendent,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Operational Network Location Code,Operational Network Name,Operational Network Manager Name,Operational Network Manager Phone,boroughCode,borough,streetAddress,postalCode,title,entityTitle,addressLocality,latitude,longitude,loc,@context,@type,@id
84M329,M329,Harlem Link Charter School,310300860875,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04",Jul 1 2005,Open,M185,20 WEST 112 STREET,MANHATTAN,NY,10026,Steven Evangelista/Margaret Ryan,PRINCIPAL,212-289-3249,212-289-3686,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,20 West 112th Street,10026,Harlem Link Charter School,harlem_link_charter_school,Manhattan,40.7985412,-73.94933739999999,"[-73.94933739999999,40.7985412]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_link_charter_school
84M330,M330,Girls Preparatory Charter School of New York,310100860866,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jul 1 2005,Open,M188,442 EAST HOUSTON STREET,MANHATTAN,NY,10002,Anne Lackritz/Kaitlin Seaver,PRINCIPAL,212-388-0241,212-388-1086,1,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,442 East Houston Street,10002,Girls Preparatory Charter School of New York,girls_preparatory_charter_school_of_new_york,Manhattan,40.7195983,-73.97757969999999,"[-73.97757969999999,40.7195983]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/girls_preparatory_charter_school_of_new_york
84M335,M335,Harlem Village Academy Leadership Charter School,310400860849,Charter,General Academic,Secondary School,"0K,05,06,07,08,09,10,11,12","01,05,06,07,08,K",Jul 1 2005,Open,M045,2351 1ST AVENUE,MANHATTAN,NY,10035,Lisa Fromelt/Sam Fragomeni,PRINCIPAL,646-812-9400,212-996-1626,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,2351 1st Avenue,10035,Harlem Village Academy Leadership Charter School,harlem_village_academy_leadership_charter_school,Manhattan,40.7993054,-73.9330255,"[-73.9330255,40.7993054]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_village_academy_leadership_charter_school
84M336,M336,KIPP Infinity Charter School,310500860883,Charter,General Academic,K-12 all grades,"0K,01,02,03,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul 1 2005,Open,M195,625 WEST 133 STREET,MANHATTAN,NY,10027,Natalie Webb/Lindsay Fry,PRINCIPAL,212-991-2600,212-234-8396,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,625 West 133rd Street,10027,KIPP Infinity Charter School,kipp_infinity_charter_school,Manhattan,40.81959459999999,-73.95732749999999,"[-73.95732749999999,40.81959459999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/kipp_infinity_charter_school
84M337,M337,New York Center for Autism Charter School,310400860888,Charter,Special Education,Ungraded,"01,02,03,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul 1 2005,Open,M050,433 EAST 100 STREET,MANHATTAN,NY,10029,Julie Fisher,PRINCIPAL,212-860-2580,212-860-2960,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,433 East 100th Street,10029,New York Center for Autism Charter School,new_york_center_for_autism_charter_school,Manhattan,40.7850936,-73.9410864,"[-73.9410864,40.7850936]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/new_york_center_for_autism_charter_school
84M341,M341,Harlem Children's Zone Promise Academy II Charter School,310500860886,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06,07,08,09,10","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul 1 2005,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,Kathleen Fernald/Sheryl Ragland,PRINCIPAL,917-492-1481,917-492-1576,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,2005 Madison Avenue,10035,Harlem Children's Zone Promise Academy II Charter School,harlem_children_s_zone_promise_academy_ii_charter_school,Manhattan,40.8061066,-73.9410667,"[-73.9410667,40.8061066]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_children_s_zone_promise_academy_ii_charter_school
84M350,M350,Democracy Prep Charter School,310500860894,Charter,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","09,10,11,12",Jul 1 2006,Open,M197,2230 5 AVENUE,MANHATTAN,NY,10037,Lisa Friscia/Tanya Nunez,PRINCIPAL,212-281-1248,212-283-4202,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,2230 5th Avenue,10037,Democracy Prep Charter School,democracy_prep_charter_school,Manhattan,40.8135199,-73.93835299999999,"[-73.93835299999999,40.8135199]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/democracy_prep_charter_school
84M351,M351,Success Academy Charter School - Harlem 1,310300860897,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jul 1 2006,Open,M149,34 WEST 118 STREET,MANHATTAN,NY,10026,Jackie Albers/Andrea Klein,PRINCIPAL,646-277-7170,212-457-5659,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,34 West 118th Street,10026,Success Academy Charter School - Harlem 1,success_academy_charter_school_harlem_1,Manhattan,40.802511,-73.9468097,"[-73.9468097,40.802511]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_harlem_1
84M353,M353,New Heights Academy Charter School,310600860887,Charter,General Academic,Secondary School,"05,06,07,08,09,10,11,12","05,06,07,08,09,10,11,12",Jul 1 2006,Open,MANN,1818 AMSTERDAM AVENUE,MANHATTAN,NY,10031,Robert Parkes/Stacy Winitt,PRINCIPAL,212-283-5400,917-507-9314,6,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,1818 Amsterdam Avenue,10031,New Heights Academy Charter School,new_heights_academy_charter_school,Manhattan,40.82843630000001,-73.94529680000001,"[-73.94529680000001,40.82843630000001]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/new_heights_academy_charter_school
84M382,M382,DREAM Charter School,310400860919,Charter,General Academic,Early Childhood,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2008,Open,M121,232 EAST 103 STREET,MANHATTAN,NY,10029,Eve Colavito,PRINCIPAL,212-722-0232,212-348-5979,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,232 East 103rd Street,10029,DREAM Charter School,dream_charter_school,Manhattan,40.78866499999999,-73.944785,"[-73.944785,40.78866499999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/dream_charter_school
84M384,M384,Success Academy Charter School - Harlem 2,310500860921,Charter,General Academic,Elementary,"01,02,03,04,05,06,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2008,Open,M030,144-176 EAST 128 STREET,MANHATTAN,NY,10035,Noah Green,PRINCIPAL,646-442-6600,212-281-4638,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,144 East 128th Street,10035,Success Academy Charter School - Harlem 2,success_academy_charter_school_harlem_2,Manhattan,40.80565199999999,-73.93546599999999,"[-73.93546599999999,40.80565199999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_harlem_2
84M385,M385,Success Academy Charter School - Harlem 3,310400860922,Charter,General Academic,K-8,"01,02,03,04,05,06,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2008,Open,M099,410 EAST 100 STREET,MANHATTAN,NY,10029,Richard Seigler,PRINCIPAL,646-747-6700,646-478-9492,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,410 East 100th Street,10029,Success Academy Charter School - Harlem 3,success_academy_charter_school_harlem_3,Manhattan,40.78509200000001,-73.94214699999999,"[-73.94214699999999,40.78509200000001]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_harlem_3
84M386,M386,Success Academy Charter School - Harlem 4,310300860923,Charter,General Academic,Elementary,"01,02,03,04,05,06,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2008,Open,M113,240 WEST 113 STREET,MANHATTAN,NY,10026,Danique Loving,PRINCIPAL,646-442-6500,646-478-9493,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,240 West 113th Street,10026,Success Academy Charter School - Harlem 4,success_academy_charter_school_harlem_4,Manhattan,40.8017995,-73.9551461,"[-73.9551461,40.8017995]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_harlem_4
84M388,M388,St. HOPE Leadership Academy Charter School,310500860928,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,07,08","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul 1 2008,Open,M092,222 WEST 134 STREET,MANHATTAN,NY,10030,"Constance K. Bond, Ph.D",PRINCIPAL,212-283-1204,212-283-1207,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,222 West 134th Street,10030,St. HOPE Leadership Academy Charter School,st_hope_leadership_academy_charter_school,Manhattan,40.8150932,-73.94527889999999,"[-73.94527889999999,40.8150932]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/st_hope_leadership_academy_charter_school
84M430,M430,The Equity Project Charter School (TEP),310600860929,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",Jul 1 2009,Open,M965,549 AUDOBON AVENUE,MANHATTAN,NY,10040,Zeke Vanderhoek,PRINCIPAL,646-254-6451,212-202-3584,6,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,549 Audubon Avenue,10040,The Equity Project Charter School (TEP),the_equity_project_charter_school_tep_,Manhattan,40.85650830000001,-73.92657899999999,"[-73.92657899999999,40.85650830000001]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/the_equity_project_charter_school_tep_
84M433,M433,Renaissance Charter High School for Innovation,310400860968,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 1 2010,Open,M099,410 EAST 100 STREET,MANHATTAN,NY,10029,Nicholas Tishuk,PRINCIPAL,212-722-5871,646-430-8555,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,410 East 100th Street,10029,Renaissance Charter High School for Innovation,renaissance_charter_high_school_for_innovation,Manhattan,40.78509200000001,-73.94214699999999,"[-73.94214699999999,40.78509200000001]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/renaissance_charter_high_school_for_innovation
84M478,M478,Inwood Academy for Leadership Charter School,310600860966,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08,09,10,11,12",Jun 1 2010,Open,M847,93 NAGLE AVENUE,MANHATTAN,NY,10040,Christina Reyes,PRINCIPAL,212-942-1450,212-942-2740,6,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,93 Nagle Avenue,10040,Inwood Academy for Leadership Charter School,inwood_academy_for_leadership_charter_school,Manhattan,40.86042459999999,-73.9279904,"[-73.9279904,40.86042459999999]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/inwood_academy_for_leadership_charter_school
84M481,M481,Democracy Prep Harlem Charter School,310500860989,Charter,General Academic,Junior High-Intermediate-Middle,"0K,06,07,08,09,SE","06,07,08",Jun 1 2010,Open,MAYS,207 WEST 133RD STREET,MANHATTAN,NY,10030,Emmanuel George,PRINCIPAL,212-281-3061,212-281-3064,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,207 West 133rd Street,10030,Democracy Prep Harlem Charter School,democracy_prep_harlem_charter_school,Manhattan,40.814596,-73.94500599999999,"[-73.94500599999999,40.814596]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/democracy_prep_harlem_charter_school
84M482,M482,Success Academy Charter School - Harlem 5,310500860979,Charter,General Academic,K-8,"01,02,03,04,SE","0K,01,02,03,04,05,06,07,08",Jun 1 2010,Open,M123,301 WEST 140 STREET,MANHATTAN,NY,10030,Khari Shabazz,PRINCIPAL,646-380-2590,646-961-4731,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,301 West 140th Street,10030,Success Academy Charter School - Harlem 5,success_academy_charter_school_harlem_5,Manhattan,40.8198487,-73.94461729999999,"[-73.94461729999999,40.8198487]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_harlem_5
84M483,M483,New York French American Charter School,310500860963,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jun 1 2010,Open,MAVC,311 WEST 120TH STREET,MANHATTAN,NY,10027,Edith Boncompain,PRINCIPAL,212-666-4134,212-666-4138,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,311 West 120th Street,10027,New York French American Charter School,new_york_french_american_charter_school,Manhattan,40.807538,-73.95423,"[-73.95423,40.807538]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/new_york_french_american_charter_school
84M518,M518,East Harlem Scholars Academy Charter School,310400860995,Charter,General Academic,Elementary,"0K,01,02","0K,01,02,03,04,05,06,07,08",Jul 1 2011,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,Cheyenne Batista S�o Roque,PRINCIPAL,212-348-2518,212-831-7967,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,1573 Madison Avenue,10029,East Harlem Scholars Academy Charter School,east_harlem_scholars_academy_charter_school,Manhattan,40.7936799,-73.9492164,"[-73.9492164,40.7936799]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/east_harlem_scholars_academy_charter_school
84M522,M522,Broome Street Academy Charter School,310200860992,Charter,General Academic,High school,"09,10,SE","09,10,11,12",Jul 1 2011,Open,MBDF,121 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,Barbara McKeon,PRINCIPAL,212-453-0295,212-966-7253,2,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,121 Avenue of the Americas,10013,Broome Street Academy Charter School,broome_street_academy_charter_school,Manhattan,40.7239933,-74.004893,"[-74.004893,40.7239933]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/broome_street_academy_charter_school
84M523,M523,Success Academy Charter School - Upper West,310300861008,Charter,General Academic,Elementary,"01,02,03,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2011,Open,M470,145 WEST 84 STREET,MANHATTAN,NY,10024,Carolyn Roby,PRINCIPAL,646-274-1580,646-478-9383,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,145 West 84th Street,10024,Success Academy Charter School - Upper West,success_academy_charter_school_upper_west,Manhattan,40.7858722,-73.9744973,"[-73.9744973,40.7858722]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/success_academy_charter_school_upper_west
84M524,M524,Innovate Manhattan Charter School,310100860996,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2011,Open,MAUD,38 DELANCEY STREET,MANHATTAN,NY,10002,Gayla Thompson,PRINCIPAL,212-432-4310,212-964-3507,1,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,38 Delancey Street,10002,Innovate Manhattan Charter School,innovate_manhattan_charter_school,Manhattan,40.7197137,-73.9918319,"[-73.9918319,40.7197137]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/innovate_manhattan_charter_school
84M702,M702,Sisulu-Walker Charter School of Harlem,310300860804,Charter,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1999,Open,M202,125 WEST 115 STREET,MANHATTAN,NY,10026,Michelle Haynes,PRINCIPAL,212-663-8216,212-866-5793,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,125 West 115th Street,10026,Sisulu-Walker Charter School of Harlem,sisulu_walker_charter_school_of_harlem,Manhattan,40.8019945,-73.9515129,"[-73.9515129,40.8019945]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/sisulu_walker_charter_school_of_harlem
84M704,M704,Harbor Science and Arts Charter School,310400860812,Charter,General Academic,K-8,"01,02,03,04,05,06,07,08,SE","01,02,03,04,05,06,07,08",Apr 4 2000,Open,MADQ,1 EAST 104 STREET,MANHATTAN,NY,10029,Joanne Hunt,PRINCIPAL,212-427-2244,212-360-7429,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,1 East 104th Street,10029,Harbor Science and Arts Charter School,harbor_science_and_arts_charter_school,Manhattan,40.7929776,-73.9520167,"[-73.9520167,40.7929776]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harbor_science_and_arts_charter_school
84M705,M705,Amber Charter School,310400860806,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",Apr 4 2000,Open,M170,220 EAST 106 STREET,MANHATTAN,NY,10029,Vasthi Acosta,PRINCIPAL,212-534-9667,212-534-6225,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,220 East 106th Street,10029,Amber Charter School,amber_charter_school,Manhattan,40.7911459,-73.9436935,"[-73.9436935,40.7911459]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/amber_charter_school
84M707,M707,John V. Lindsay Wildcat Academy Charter School,310200860819,Charter,Transfer School,High school,"09,10,11,12","09,10,11,12",May 4 2000,Open,M204,17 BATTERY PLACE,MANHATTAN,NY,10004,Ron Tabano/Marc Donald,PRINCIPAL,212-209-6006,212-635-3874,2,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,17 Battery Place,10004,John V. Lindsay Wildcat Academy Charter School,john_v_lindsay_wildcat_academy_charter_school,Manhattan,40.7049706,-74.0159611,"[-74.0159611,40.7049706]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/john_v_lindsay_wildcat_academy_charter_school
84M708,M708,Harlem Prep Charter School,310400860840,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06,07,SE","0K,01,02,03,04,05",Jul 1 2000,Open,M174,240 EAST 123 STREET,MANHATTAN,NY,10035,Lindsay Malanga,PRINCIPAL,212-876-9953,212-876-9926,4,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,240 East 123rd Street,10035,Harlem Prep Charter School,harlem_prep_charter_school,Manhattan,40.8020268,-73.9368977,"[-73.9368977,40.8020268]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_prep_charter_school
84M709,M709,Harlem Village Academy Charter School,310500860848,Charter,General Academic,Secondary School,"0K,05,06,07,08,09,10,11,12","05,06,07,08,09,10,11,12",Jul 1 2003,Open,MAGD,74 WEST 124 STREET,MANHATTAN,NY,10027,Laurie Warner/Jason Epting,PRINCIPAL,646-812-9300,646-548-9576,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,74 West 124th Street,10027,Harlem Village Academy Charter School,harlem_village_academy_charter_school,Manhattan,40.8068471,-73.9453856,"[-73.9453856,40.8068471]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/harlem_village_academy_charter_school
84M726,M726,KIPP STAR College Prep Charter School,310500860858,Charter,General Academic,K-12 all grades,"0K,01,02,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul 1 2003,Open,M125,433 WEST 123 STREET,MANHATTAN,NY,10027,Orpheus Williams/Natalie Webb,PRINCIPAL,212-991-2650,212-666-4723,5,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,433 West 123rd Street,10027,KIPP STAR College Prep Charter School,kipp_star_college_prep_charter_school,Manhattan,40.8109016,-73.9566459,"[-73.9566459,40.8109016]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/kipp_star_college_prep_charter_school
84M861,M861,Future Leaders Institute Charter School,310300860881,Charter,General Academic,K-8,"01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul 1 2001,Open,M144,134 WEST 122 STREET,MANHATTAN,NY,10027,Ismael Colon,PRINCIPAL,212-678-2868,212-666-2749,3,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,M,Manhattan,134 West 122nd Street,10027,Future Leaders Institute Charter School,future_leaders_institute_charter_school,Manhattan,40.8064251,-73.9482852,"[-73.9482852,40.8064251]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/future_leaders_institute_charter_school
84Q083,Q083,Central Queens Academy Charter School,342400861025,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,SE","06,07,08",Jul 1 2012,Open,QADC,55-30 JUNCTION BOULEVARD,QUEENS,NY,11373,Jesse Tang,PRINCIPAL,718-271-6200,,24,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,Q,Queens,55-30 Junction Boulevard,11373,Central Queens Academy Charter School,central_queens_academy_charter_school,Queens,40.737298,-73.866416,"[-73.866416,40.737298]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/central_queens_academy_charter_school
84Q170,Q170,Peninsula Preparatory Academy Charter School,342700860869,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",Sep 8 2004,Open,QAGE,611 BEACH 19 STREET,QUEENS,NY,11691,Ruth Peets-Butcher,PRINCIPAL,347-403-9231,718-318-4561,27,84,K01D,OFFICE OF CHARTER SCHOOLS,,,,,,,,,,,,,,,,,,,,,Q,Queens,611 Beach 19th Street,11691,Peninsula Preparatory Academy Charter School,peninsula_preparatory_academy_charter_school,Queens,40.6007179,-73.7520211,"[-73.7520211,40.6007179]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/peninsula_preparatory_academy_charter_school
