the_geom,ats_code,boro,boronum,loc_code,schoolname,sch_type,managed_by,geo_distri,admin_dist,address,state_code,zip,principal,prin_ph,fax,grades,city,cartodb_id,created_at,updated_at
0101000020E6100000E6A099CAA57C52C006B1E19EDD584440,14K023      ,K,2,K023,P.S. 023 CARTER C. WOODSON,Elementary,1,14,14,545 WILLOUGHBY AVENUE,NY,11206,SHARON MEADE,718-387-0375,718-302-2312,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1430,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000CF57AD674B8052C0E6B4474D8F534440,15K024      ,K,2,K024,P.S. 024,Elementary,1,15,15,427 38 STREET,NY,11232,CHRISTINA FUENTES,718-832-9366,718-832-9360,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1431,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000C58F9BF6307C52C0EF19F9CC7D584440,16K025      ,K,2,K025,P.S. 025 EUBIE BLAKE SCHOOL,Elementary,1,16,16,787 LAFAYETTE AVENUE,NY,11221,ANITA COLEY,718-574-2336,718-455-5838,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1432,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000912437249B7B52C043812D378F584440,16K026      ,K,2,K026,P.S. 026 JESSE OWENS,Elementary,1,16,16,1010 LAFAYETTE AVENUE,NY,11221,MICHELE ASHLEY,718-919-5707,718-574-2803,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1433,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009A48CA6AE37A52C0F86E421AD6564440,16K028      ,K,2,K028,P.S. 028 THE WARREN PREP ACADEMY,Elementary,1,16,16,1001 HERKIMER STREET,NY,11233,SADIE SILVER,718-467-2865,718-953-4189,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1434,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B5C8B392DA7F52C0734A8F83ED574440,15K029      ,K,2,K029,P.S. 029 JOHN M. HARRIGAN,Elementary,1,15,15,425 HENRY STREET,NY,11201,Melanie Raneri Woods,718-330-9277,718-596-1887,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1435,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000002077382B7A8152C0D47BACBE1B514440,20K030      ,K,2,K030,I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,1,20,20,415 OVINGTON AVENUE,NY,11209,Carol Heeraman,718-491-5684,718-491-0071,"06,07,08,SE",BROOKLYN,1436,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000FDDF4A900F7D52C04B167873095D4440,14K031      ,K,2,K031,P.S. 031 SAMUEL F. DUPONT,Elementary,1,14,14,75 MESEROLE AVENUE,NY,11222,Mary J. Scarlato,718-383-8998,718-383-5652,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1437,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000004A84ED18787F52C088D3AF9B19574440,15K032      ,K,2,K032,P.S. 032 SAMUELS MILLS SPROLE,Elementary,1,15,15,317 HOYT STREET,NY,11231,DEBORAH ANN FLORIO,718-330-9295,718-797-4362,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1438,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A807EA4FC87C52C07EB7AE49F85C4440,14K034      ,K,2,K034,P.S. 034 OLIVER H. PERRY,Elementary,1,14,14,131 NORMAN AVENUE,NY,11222,ALICJA WINNICKI,718-389-5842,718-389-0356,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1439,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000008C7D983BE67B52C0A56FAFC341574440,16K035      ,K,2,K035,M.S. 035 STEPHEN DECATUR,Junior High-Intermediate-Middle,1,16,16,272 MCDONOUGH STREET,NY,11233,Jacklyn Charles-Marcus,718-574-2345,718-452-1273,"06,07,08,SE",BROOKLYN,1440,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000003E2D2330C87852C0914A1C8889544440,75K036      ,K,2,K036,P.S. K036,K-12 all grades,1,19,75,2045 LINDEN BOULEVARD,NY,11207,JOHANNA SCHNEIDER,718-272-6483,718-272-6287,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BROOKLYN,1441,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B4C9973EE97E52C0D9D5128AB0574440,15K038      ,K,2,K038,P.S. 038 THE PACIFIC,Elementary,1,15,15,450 PACIFIC STREET,NY,11217,YOLANDA RAMIREZ,718-330-9305,718-802-9542,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1442,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000018E2AE9E97E52C032C1084A98554440,15K039      ,K,2,K039,P.S. 039 HENRY BRISTOW,Elementary,1,15,15,417 6 AVENUE,NY,11215,ANITA DE PAZ,718-330-9310,718-832-2010,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1443,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E7B6A74C007B52C0281CA4C313574440,16K040      ,K,2,K040,P.S. 040 GEORGE W. CARVER,Elementary,1,16,16,265 RALPH AVENUE,NY,11233,LEONIE HIBBERT,718-574-2353,718-453-0686,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1444,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F1EB52910A7A52C04241E71387544440,23K041      ,K,2,K041,P.S. 041 FRANCIS WHITE,K-8,1,23,23,411 THATFORD AVENUE,NY,11212,Theresa Siegel,718-495-7732,718-346-2141,"0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,1445,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A41FC0AE387C52C04C90EA5BD9574440,13K044      ,K,2,K044,P.S. 044 MARCUS GARVEY,Elementary,1,13,13,432 MONROE STREET,NY,11221,VALERIE TAYLOR,718-834-6939,718-574-8501,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1446,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000004E205307457A52C071E17883E3574440,32K045      ,K,2,K045,P.S. 045 HORACE E. GREENE,Elementary,1,32,32,84 SCHAEFER STREET,NY,11207,Tracey Lott-Davis,718-574-0235,718-574-1043,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1447,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BD26838A2C7E52C083397867E0584440,13K046      ,K,2,K046,P.S. 046 EDWARD C. BLUM,Elementary,1,13,13,100 CLERMONT AVENUE,NY,11205,KARYN NICHOLSON,718-834-7694,718-243-0726,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1448,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000FC397ADD2F7F52C04A0FC8738F4F4440,20K048      ,K,2,K048,P.S. 048 MAPLETON,Elementary,1,20,20,6015 18 AVENUE,NY,11204,DIANE PICUCCI,718-232-3873,718-232-3451,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1449,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000033D8AC3C6F7D52C07F4441271B5B4440,14K050      ,K,2,K050,J.H.S. 050 JOHN D. WELLS,Junior High-Intermediate-Middle,1,14,14,183 SOUTH  3 STREET,NY,11211,DENISE JAMISON,718-387-4184,718-302-2320,"06,07,08,SE",BROOKLYN,1450,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000000436076CFF7E52C0B6B908E207564440,15K051      ,K,2,K051,M.S. 51 WILLIAM ALEXANDER,Junior High-Intermediate-Middle,1,15,15,350 5 AVENUE,NY,11215,Lenore Berner,718-369-7603,718-499-4948,"06,07,08,SE",BROOKLYN,1451,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000001B70CB462C7C52C0A5BDE8C3394B4440,22K052      ,K,2,K052,P.S. 052 SHEEPSHEAD BAY,Elementary,1,22,22,2675 EAST  29 STREET,NY,11235,ILENE ALTSCHUL,718-648-0882,718-648-4636,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1452,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000005FDC53A3007952C028CB968D1E554440,75K053      ,K,2,K053,P.S. K053,K-12 all grades,1,19,75,720 LIVONIA AVENUE,NY,11207,Heather Leykam,718-498-1190,718-345-2170,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BROOKLYN,1453,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F6B979A2F87C52C06882D55BA7584440,13K054      ,K,2,K054,P.S. 054 SAMUEL C. BARNES,Elementary,1,13,13,195 SANFORD STREET,NY,11205,LORNA KHAN,718-834-6752,718-852-8129,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1454,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009ACB3C76787D52C0B554AF9DA8574440,13K056      ,K,2,K056,P.S. 056 LEWIS H. LATIMER,Elementary,1,13,13,170 GATES AVENUE,NY,11238,Deborah Clark-Johnson,718-857-3149,718-783-7379,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1455,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000001666FBA3BE7B52C053C84E7C87584440,16K057      ,K,2,K057,J.H.S. 057 WHITELAW REID,Junior High-Intermediate-Middle,1,16,16,125 STUYVESANT AVENUE,NY,11221,CELESTE DOUGLAS,718-574-2357,718-453-0577,"06,07,08,SE",BROOKLYN,1456,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000082C54A70B57F52C0C681BCFD17574440,15K058      ,K,2,K058,P.S. 058 THE CARROLL,Elementary,1,15,15,330 SMITH STREET,NY,11231,GISELLE MCGEE,718-330-9322,718-596-2969,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1457,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000090FD41D1617C52C0AD55E29E49594440,14K059      ,K,2,K059,P.S. 059 WILLIAM FLOYD,Elementary,1,14,14,211 THROOP AVENUE,NY,11206,DAWN BEST,718-443-3600,718-574-6634,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1458,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000835C384CBC7C52C0BDEFC651F6544440,17K061      ,K,2,K061,M.S. 061 GLADSTONE H. ATWELL,Junior High-Intermediate-Middle,1,17,17,400 EMPIRE BOULEVARD,NY,11225,SANDRA TAYLOR,718-774-1002,718-467-4335,"06,07,08,SE",BROOKLYN,1459,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000CBC24CEB2A7E52C0D636C45BB7514440,20K062      ,K,2,K062,J.H.S. 062 DITMAS,Junior High-Intermediate-Middle,1,20,20,700 CORTELYOU ROAD,NY,11218,BARRY KEVORKIAN,718-941-5450,718-693-7433,"06,07,08,SE",BROOKLYN,1460,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000012AC8C05367852C0854AE1EEF1574440,19K065      ,K,2,K065,P.S. 065 - THE LITTLE RED SCHOOL HOUSE,Elementary,1,19,19,696 JAMAICA AVENUE,NY,11208,DAYSI GARCIA,718-235-2223,718-235-2033,"0K,01,02,03,04,05,SE",BROOKLYN,1461,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000FEDD3ED80C7A52C0EFF19E210C534440,18K066      ,K,2,K066,P.S. 66,K-8,1,18,18,845 EAST  96 STREET,NY,11236,Lucille Jackson,718-922-3505,718-922-3105,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,1462,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BCE31181957E52C06A8BC50E01594440,13K067      ,K,2,K067,P.S. 067 CHARLES A. DORSEY,Elementary,1,13,13,51 SAINT EDWARDS STREET,NY,11205,CORINNE SEABROOK,718-834-6756,718-834-6719,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1463,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000005D0476974C7A52C039A8D31A53514440,18K068      ,K,2,K068,I.S. 068 ISAAC BILDERSEE,Junior High-Intermediate-Middle,1,18,18,956 EAST  82 STREET,NY,11236,Merve Williams,718-241-4800,718-241-5582,"06,07,08,SE",BROOKLYN,1464,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000A387722C9E8052C022D8158CF7504440,20K069      ,K,2,K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,Elementary,1,20,20,6302 9TH AVENUE,NY,11220,JAYNEMARIE CAPETANAKIS,718-833-6710,718-833-9781,"0K,01,02,03,04,05,SE",BROOKLYN,1465,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000005CE6F8740A7D52C0F3EA7F76125A4440,14K071      ,K,2,K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,Secondary School,1,14,14,215 HEYWARD STREET,NY,11206,HOWARD FINEMAN,718-302-7900,718-302-7979,"06,07,08,09,10,11,12,SE",BROOKLYN,1466,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F260CE444A7A52C029398A6A1A574440,23K073      ,K,2,K073,P.S. 073 THOMAS S. BOYLAND,K-8,1,23,23,251 MCDOUGAL STREET,NY,11233,JOELLE MCKEN,718-573-0288,718-455-1835,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,1467,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000088D284FEF27A52C063CE3E6DB9584440,32K075      ,K,2,K075,P.S. 075 MAYDA CORTIELLA,Elementary,1,32,32,95 GROVE STREET,NY,11221,Christopher Tricarico,718-574-0244,718-574-1051,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1468,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000051C190DF817E52C0BB4410C9E5564440,75K077      ,K,2,K077,P.S. K077,K-12 all grades,1,13,75,62 PARK PLACE,NY,11217,Merryl Redner-Cohen,718-789-1191,718-857-2667,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BROOKLYN,1469,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000004A65E72B707A52C0D2E910A77B4F4440,22K078      ,K,2,K078,J.H.S. 078 ROY H. MANN,Junior High-Intermediate-Middle,1,22,22,1420 EAST  68 STREET,NY,11234,Jacek Polubiec,718-763-4701,718-251-3439,"06,07,08,SE",BROOKLYN,1470,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000099A4CA25D97B52C06A494F68B5584440,16K081      ,K,2,K081,P.S. 081 THADDEUS STEVENS,Elementary,1,16,16,990 DEKALB AVENUE,NY,11221,CHERYL AULT- BAKER,718-574-2365,718-919-9872,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1471,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000075B136F6A57D52C0225EE0CF805B4440,14K084      ,K,2,K084,P.S. 084 JOSE DE DIEGO,Elementary,1,14,14,250 BERRY STREET,NY,11211,Sereida Rodriguez,718-384-8063,718-302-2313,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1472,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000BCADCDA4BB7A52C0C29D2F66B0594440,32K086      ,K,2,K086,P.S. 086 THE IRVINGTON,Elementary,1,32,32,220 IRVING AVENUE,NY,11237,MABEL SARDUY,718-574-0252,718-919-1839,"0K,01,02,03,04,05,SE",BROOKLYN,1473,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F3978D193A7F52C0A192A2C480544440,15K088      ,K,2,K088,J.H.S. 088 PETER ROUGET,Junior High-Intermediate-Middle,1,15,15,544 7 AVENUE,NY,11215,Ailene Altman Mitchell,718-788-4482,718-768-0213,"06,07,08,SE",BROOKLYN,1474,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000073BFF57BB77E52C0D3684FF2FD494440,21K090      ,K,2,K090,P.S. 90 EDNA COHEN SCHOOL,Elementary,1,21,21,2840 WEST  12 STREET,NY,11224,GRETA HAWKINS,718-266-8090,718-266-7018,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1475,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000DA05899C2C7C52C0FE0D20DFB6544440,17K091      ,K,2,K091,P.S. 091 THE ALBANY AVENUE SCHOOL,Elementary,1,17,17,532 ALBANY AVENUE,NY,11203,Tessa Alleyne,718-756-0243,718-221-1316,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1476,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000410077AC0F7D52C0DC81EF95FE534440,17K092      ,K,2,K092,P.S. 092 ADRIAN HEGEMAN,Elementary,1,17,17,601 PARKSIDE AVENUE,NY,11226,Ms. Diana Rahmaan,718-462-2087,718-284-8289,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1477,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000007E4BF58B937C52C0AE706B35E7564440,13K093      ,K,2,K093,P.S. 093 WILLIAM H. PRESCOTT,Elementary,1,13,13,31 NEW YORK AVENUE,NY,11216,SANDRA PHILIP,718-604-7363,718-771-1369,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1478,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000001C650F038E8052C0FB7E668763524440,15K094      ,K,2,K094,P.S. 094 THE HENRY LONGFELLOW,Elementary,1,15,15,5010 6 AVENUE,NY,11220,JANETTE CABAN,718-435-6034,718-871-6251,"PK,0K,01,02,03,04,05,SE",BROOKLYN,1479,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009A34C4EC207F52C06012D390F94B4440,21K337      ,K,2,K337,INTERNATIONAL HIGH SCHOOL,High school,1,21,21,2630 BENSON AVENUE,NY,11214,Michael F. Soet,718-333-7860,718-333-7861,"09,10,11,12",BROOKLYN,1480,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000090E23AB3BF7752C043B1E7CD215F4440,24Q296      ,Q,4,Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,High school,1,24,24,45-10 94TH STREET,NY,11373,MARCELLA BARROS,718-271-3602,718-271-4041,"09,10,11,12",QUEENS,1481,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E72427A3127952C06E64E12EDF524440,18K366      ,K,2,K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,18,18,965 EAST 107TH STREET,NY,11236,Ingrid Thomas-Clark,718-688-6400,718-688-6401,"06,07,SE",BROOKLYN,1482,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000003492A71C458052C0D8688C49E5534440,15K667      ,K,1,K667,SUNSET PARK HIGH SCHOOL,High school,1,15,15,153 35TH STREET,NY,11232,CORINNE VINAL,718-840-1900,718-840-1925,"09,10,SE",BROOKLYN,1483,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000ECA758CA107952C0EF911218DC524440,18K673      ,K,2,K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,High school,1,18,18,965 EAST 107TH STREET,NY,11236,PATRICK MCGILLICUDDY,718-688-6450,718-688-6451,"09,10,11,12,SE",BROOKLYN,1484,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000AAF17D31277F52C020142845FD584440,13K674      ,K,2,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",High school,1,13,13,105 JOHNSON STREET,NY,11201,CHRIS AGUIRRE,718-875-1473,718-875-1947,"09,10,11,SE",BROOKLYN,1485,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E1C24F1A518052C0A315ED49C4564440,15K676      ,K,2,K676,RED HOOK NEIGHBORHOOD SCHOOL,Elementary,1,15,15,27 HUNTINGTON STREET,NY,11231,ROCHEL BROWN,718-330-2238,718-596-6446,"PK,0K,01,02,03,04,SE",BROOKLYN,1486,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000009EF72B60477852C0ECE3D090B3554440,19K677      ,K,2,K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,Elementary,1,19,19,605 SHEPHERD AVENUE,NY,11208,JUDY TOUZIN,718-272-6075,718-272-6257,"PK,0K,01,02,03,04,SE",BROOKLYN,1487,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000AC6AAE7E467852C03F9B514AAD554440,19K678      ,K,2,K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,Junior High-Intermediate-Middle,1,19,19,605 SHEPHERD AVENUE,NY,11208,Rose Anne Gonzalez,718-257-4061,718-257-4738,"06,07,SE",BROOKLYN,1488,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000D77D5D8B277F52C095E99BC9B34D4440,20K682      ,K,1,K682,THE ACADEMY OF TALENTED SCHOLARS,Early Childhood,1,20,20,50 AVENUE P,NY,11204,JOSEPHIN SPORTELLA-GIUST,718-621-2730,718-621-2735,"0K,01,02,SE",BROOKLYN,1489,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000414C5F8FF77752C005E9E957D5554440,19K683      ,K,2,K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, W",High school,1,19,19,370 FOUNTAIN AVENUE,NY,11208,JANICE ROSS,718-277-1069,718-277-1873,"09,10,11,SE",BROOKLYN,1490,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000DD08A6F3227F52C0BF5B5919B54D4440,20K686      ,K,1,K686,THE BROOKLYN SCHOOL OF INQUIRY,Early Childhood,1,20,20,50 AVENUE P,NY,11204,DONNA TAYLOR,718-621-5730,718-621-5735,"0K,01,02",BROOKLYN,1491,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000FC3E515CBD7B52C03CAAA7D378584440,16K688      ,K,2,K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,High school,1,16,16,125 STUYVESANT AVENUE,NY,11221,Kavita Gupta,718-574-3126,718-574-3681,"09,10,SE",BROOKLYN,1492,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000F2BB2B712D7E52C0D82813F0E7584440,13K691,K,2,K691,FORT GREENE PREPARATORY ACADEMY,Junior High-Intermediate-Middle,1,13,13,100 CLERMONT AVENUE,NY,11205,PAULA LETTIERE,718-254-9401,718-254-9407,"06,SE",BROOKLYN,1493,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E5CC69BEA07C52C0486692A192634440,02M151      ,M,1,M151,PS 151,Early Childhood,1,2,2,421 EAST  88 STREET,NY,10128,SAMANTHA KAPLAN,212-534-1627,212-534-1702,"0K,01,SE",NEW YORK,1494,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000001A3E5E802E8052C0BABAE4A2265F4440,02M392      ,M,1,M392,MANHATTAN BUSINESS ACADEMY,High school,1,2,2,351 WEST  18 STREET,NY,10011,KAREN POLSONETTI,212-647-1983,212-647-1989,"09,10,SE",MANHATTAN,1495,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000003A5B89C687F52C073ABC0A3BD614440,02M393      ,M,1,M393,THE BUSINESS OF SPORTS SCHOOL,High school,1,2,2,439 WEST 49TH STREET,NY,10019,JOSHUA SOLOMON,212-246-2183,212-246-2913,"09,10,SE",MANHATTAN,1496,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E435DFF1907F52C0F5C10014B05B4440,02M394      ,M,1,M394,EMMA LAZARUS HIGH SCHOOL,High school,1,2,2,100 HESTER STREET,NY,10002,MELODY KELLOGG,212-925-5017,212-925-5920,"09,10,11,12",MANHATTAN,1497,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E61000003E9955CD5B8052C09800020E005B4440,02M397      ,M,1,M397,SPRUCE STREET SCHOOL,Early Childhood,1,2,2,12 SPRUCE STREET,NY,10007,NANCY HARRIS,212-374-2353,NULL,"0K,01",MANHATTAN,1498,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000E298B8D42D7F52C0C0E5D8E31C5E4440,02M399      ,M,1,M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,High school,1,2,2,40 IRVING PLACE,NY,10003,SANTIAGO MAYOL,212-253-2480,212-253-2539,"09,10,SE",NEW YORK,1499,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000021F3588A5B7E52C0DCB08E4C97644440,03M402      ,M,1,M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,High school,1,3,3,145 WEST  84 STREET,NY,10024,Alexandra Rathmann-Noonan,212-787-1189,212-787-1455,"09,10,SE",MANHATTAN,1500,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000D1D06EDF587E52C0768CE8E794644440,03M403      ,M,1,M403,THE GLOBAL LEARNING COLLABORATIVE,High school,1,3,3,145 WEST  84 STREET,NY,10024,JENNIFER ZINN,212-918-1983,212-877-1138,"09,10,SE",MANHATTAN,1501,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000022E10C69567E52C0324887B892644440,03M404      ,M,1,M404,INNOVATION DIPLOMA PLUS,High school,1,3,3,145 WEST  84 STREET,NY,10024,CASEY JONES,212-724-2039,212-724-2765,"09,10,11,12,SE",MANHATTAN,1502,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000D2CCA7BB187C52C0826F85F17B664440,04M406      ,M,1,M406,GLOBAL TECHNOLOGY PREPARATORY,Junior High-Intermediate-Middle,1,4,4,160 EAST 120 STREET,NY,10035,CHRYSTINA RUSSELL,212-722-1395,212-722-5864,"06,07,SE",MANHATTAN,1503,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E6100000B9E5D10D237D52C0D8E2683C60684440,05M410      ,M,1,M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,Junior High-Intermediate-Middle,1,5,5,509 WEST 129 STREET,NY,10027,TRAVIS BROWN,212-690-5977,212-690-5980,"06,07,SE",MANHATTAN,1504,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
0101000020E610000072F0D70CC87D52C06A7E0F334B664440,03M421      ,M,1,M421,WEST PREP ACADEMY,Junior High-Intermediate-Middle,1,3,3,150 WEST 105 STREET,NY,10025,Roberto Padilla,212-362-1674,212-362-2794,"06,07,SE",MANHATTAN,1505,2014-08-06 21:17:03.206366+00,2014-08-06 21:17:03.206366+00
